"ITEM","DESCRIPTION","BUSINESS_UNIT","FINANCIAL_BU","STOCK PRIORITY","Sourcing Apr.26","Sourcing May.26","Cambios","Sourcing Jun.26","Cambio"
"17248","BM.752S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"75537","BM.752SMCTPL","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17251","BM.753S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17252","BM.753SM2","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"20608","BM.754SM2","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"20108","BM.754SMAMA","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21331","BMAP.442P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21099","BMAP.753P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"80645","BMAP.753P-80645","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"74927","BMAP.753PM.38","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"39919","BMEL616A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39921","BMEL632A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"52490","BMEL632A-52490","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38541","BMEL1216A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38529","BMEL1232A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39574","BMEL1816A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39575","BMEL1832A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38543","BMEL2416A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38531","BMEL2432A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39576","BMEL3016A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39577","BMEL3032A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38545","BMEL3616A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38533","BMEL3632A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39578","BMEL4216A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39579","BMEL4232A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38547","BMEL4816A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38535","BMEL4832A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38549","BMEL6016A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38537","BMEL6032A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38551","BMEL7216A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38539","BMEL7232A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"21100","BMHAP.753P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"38656","BMHE4A/BMHL4G","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"53868","BMHE4SS/BMHL4GSS","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"55031","BMHE5A/BMHL5G","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"54037","BMHE6A-54037","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"54039","BMHE6A-54039","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"55032","BMHE6A/BMHL6G","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"38880","BMHL4G","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"53872","BMHL4GSS","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"55035","BMHL5G","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"31832","BMHL5G-C-31832","20","Sensors","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"55036","BMHL6G","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"64106","BMHL6G-64106","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"55284","BMHPS5","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"54036","BMHPS6","20","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"20283","BMM.442S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21374","BMM.443S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21101","BMP.753P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"39920","BMRL616A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39922","BMRL632A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"52491","BMRL632A-52491","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38542","BMRL1216A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38530","BMRL1232A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39582","BMRL1816A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39583","BMRL1832A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38544","BMRL2416A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38532","BMRL2432A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39584","BMRL3016A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39585","BMRL3032A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38546","BMRL3616A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38534","BMRL3632A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39586","BMRL4216A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"39587","BMRL4232A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38548","BMRL4816A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38536","BMRL4832A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38550","BMRL6016A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38538","BMRL6032A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38552","BMRL7216A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"38540","BMRL7232A","20","Sensors","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"21310","BMT.442P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21102","BMT.753P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21860","BMT.753S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"72536","BMT13.33S-HT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"64397","BMT16.6S-HT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"14267","BMT110S-HT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21103","BMTAP.753P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"23178","BMTP.752P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21105","BMTP.753P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"22533","BMTP.753S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"22364","BMTP.756P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"20098","BP12SMA1X.25","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17254","BP13P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"64368","BP13PMA1.25X1.35","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17255","BP13S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17822","BP13SM1","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815716","BR-M8F3R8-1","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815717","BR-M8F3R8-2","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815064","BR-M8F4R8-0.5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815720","BR-M8F4R8-1","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815721","BR-M8F4R8-2","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815063","BR-M8M3R8-0.5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815718","BR-M8M3R8-1","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815719","BR-M8M3R8-2","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815065","BR-M8M4R8-0.5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815722","BR-M8M4R8-1","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"815723","BR-M8M4R8-2","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814632","BR-M12F5F9-0.5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814644","BR-M12F8F9-0.5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814645","BR-M12F8F9-1","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814663","BR-M12F12R9-0.5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814617","BR-M12M4F9-0.5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814623","BR-M12M4R9-0.5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814635","BR-M12M5R9-0.5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814641","BR-M12M8F9-0.5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814573","BR-M12PT4","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814574","BR-M12PT5","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814575","BR-M12PT8","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"814576","BR-M12PT12","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"816349","BR-M23M12F13-2","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17379","BR2.53S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17393","BR2.56S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21790","BR12S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"20048","BR13P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17258","BR13S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17260","BR23P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17261","BR23S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"20999","BR23SM.625X.020","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21380","BR23SMCCE","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21289","BR23SMCSC","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"21381","BR23SMCSE","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"20490","BR23SMRA","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17846","BR26P","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"17812","BR26S","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"817105","BRD-M12DF-PT-RJ45","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"817104","BRD-M12DF-PT-RJ45A","80","Connectivity","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"16161","BRT-.6","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"40045","BRT-.6-25","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"16162","BRT-1","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"40044","BRT-1-25","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"16163","BRT-1.5","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"808449","BRT-2B","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"808863","BRT-2B-25","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"40071","BRT-2X2","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"41919","BRT-2X2-25","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"28319","BRT-2X2-100","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"80417","BRT-2X2HT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"83392","BRT-2X2LVC","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"16164","BRT-3","10","Sensors","P","USA to MTY","USA to MTY","0","USA to MTY","0"
"39959","BRT-3-25","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"72976","BRT-3-72976","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"72977","BRT-3-72977","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"18528","BRT-4HT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"64337","BRT-10BM","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73685","BRT-11X11M","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73686","BRT-11X11MD","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"58981","BRT-23X14CM","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"49809","BRT-25R","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"19129","BRT-27HT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73687","BRT-30X20M","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73688","BRT-30X20MT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"58982","BRT-32X20AM","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"79532","BRT-32X20AM-79532","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73689","BRT-32X22A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"19139","BRT-33x13ABC","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"813599","BRT-33x13ABCM3","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73683","BRT-34","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73684","BRT-34T","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"58980","BRT-35DM","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"49810","BRT-35X20A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"75147","BRT-35X20AB","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"72480","BRT-35X35B","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"72483","BRT-35X35BM","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"72231","BRT-40-72231","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"44991","BRT-40X18A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"67492","BRT-40X19A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"57408","BRT-40X19A-PS","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"67493","BRT-40X19AM","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"67494","BRT-40X20AM","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"812428","BRT-40X20C09","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"44993","BRT-40X23","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"61108","BRT-40X23A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"69505","BRT-40X23ABC","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"44992","BRT-40X23B","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"45007","BRT-41AHT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"47837","BRT-41HT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"71203","BRT-42","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"45005","BRT-42A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"45006","BRT-42D","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"69506","BRT-44X29A6","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"44994","BRT-48X32","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"44995","BRT-48X32A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"44999","BRT-48X32B","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"49812","BRT-50","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"49813","BRT-50D","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"86729","BRT-50DLW","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"84890","BRT-50MT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"49814","BRT-50R","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"71791","BRT-51X51BM","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"44996","BRT-53X19A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"803697","BRT-53X19A-803697","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"812879","BRT-58X30A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"14879","BRT-60X40AF","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"44997","BRT-60X40C","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"808265","BRT-60X40C-M4","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"57370","BRT-60X40C-PS","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"69504","BRT-60X40CM","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"12974","BRT-60X40IP69K","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"58983","BRT-62X10AM","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"72232","BRT-75-72232","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"49816","BRT-77X77C","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"76611","BRT-77X77CT","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"58978","BRT-80X50C","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73841","BRT-80X50CM","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"58979","BRT-84","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"73690","BRT-84X84A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"49808","BRT-92X92C","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"71204","BRT-92X92CB","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"44998","BRT-100X18A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"45000","BRT-100X50","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"45001","BRT-100X55A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"59854","BRT-150X18A","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73691","BRT-150X18T","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73693","BRT-180X40A","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"16167","BRT-L","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"41916","BRT-L-25","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"95776","BRT-Q4X-60X18","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"95777","BRT-Q4X-60X50","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"80688","BRT-T-100CC","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"80689","BRT-T-1800CC","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"78335","BRT-THG-.63-100","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"58366","BRT-THG-.75R-25","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"26619","BRT-THG-1-100","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"55436","BRT-THG-1-500","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"26864","BRT-THG-1-900","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"26620","BRT-THG-2-100","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"27581","BRT-THG-2-300","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"27580","BRT-THG-2-600","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"26874","BRT-THG-2-900","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"78905","BRT-THG-2.5X.6-100","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"26621","BRT-THG-3-100","10","Sensors","S","USA to MTY","USA to MTY","0","USA to MTY","0"
"43437","BRT-THG-3-235","10","Sensors","N","USA to MTY","USA to MTY","0","USA to MTY","0"
